transaction_id,merchant_id,timestamp,amount,customer_id,payment_method,city,is_fraud_spike
0a29ec5a,M007,2026-07-17 03:09:56,1114.03,C03525,wallet,Kolkata,0
35eb2447,M010,2026-07-17 03:11:17,912.02,C02218,netbanking,Ahmedabad,0
866870bf,M001,2026-07-17 03:16:19,2501.47,C04222,netbanking,Delhi,0
498aaf04,M009,2026-07-17 03:16:24,976.75,C01474,upi,Pune,0
46d3493a,M014,2026-07-17 03:18:11,735.93,C01327,upi,Delhi,0
a8b4a453,M005,2026-07-17 03:18:43,1261.25,C02795,netbanking,Chennai,0
5eb17979,M005,2026-07-17 03:22:36,1499.55,C02666,wallet,Chennai,0
12c44f52,M017,2026-07-17 03:22:59,1628.83,C04829,upi,Chennai,0
615ccfb3,M005,2026-07-17 03:26:57,1503.6,C01908,card,Chennai,0
670da87a,M009,2026-07-17 03:29:49,930.95,C00593,card,Pune,0
cbe4ee1d,M019,2026-07-17 03:32:16,2753.57,C04736,upi,Mumbai,0
7a050f01,M019,2026-07-17 03:33:00,2178.98,C03624,card,Delhi,0
9a47a365,M011,2026-07-17 03:33:48,875.02,C00659,card,Delhi,0
59a0158c,M007,2026-07-17 03:35:43,1064.71,C01989,netbanking,Kolkata,0
d397ced4,M002,2026-07-17 03:35:56,2582.68,C03050,netbanking,Bangalore,0
d972fc83,M003,2026-07-17 03:36:09,1403.12,C04060,netbanking,Delhi,0
971ffb87,M009,2026-07-17 03:36:31,907.57,C02684,upi,Pune,0
d5752a86,M007,2026-07-17 03:37:28,988.06,C03473,wallet,Kolkata,0
c063e826,M004,2026-07-17 03:38:34,1785.04,C03179,netbanking,Chennai,0
bda5730d,M009,2026-07-17 03:39:43,1116.98,C03297,upi,Bangalore,0
7be71a2b,M020,2026-07-17 03:40:54,635.02,C04021,upi,Kolkata,0
e5652d3c,M005,2026-07-17 03:45:18,1385.56,C04816,upi,Delhi,0
b4e77d14,M005,2026-07-17 03:46:20,1608.55,C00848,netbanking,Chennai,0
21ec67bc,M013,2026-07-17 03:46:44,3301.04,C03542,netbanking,Vellore,0
9b56e919,M003,2026-07-17 03:48:57,1418.36,C01628,netbanking,Delhi,0
c39c5e33,M020,2026-07-17 03:49:20,10.0,C04488,wallet,Kolkata,0
96f08564,M006,2026-07-17 03:49:29,2210.72,C01236,upi,Hyderabad,0
ec5b2fbe,M020,2026-07-17 03:49:50,1113.51,C02443,wallet,Kolkata,0
91b09317,M011,2026-07-17 03:53:06,654.63,C02595,card,Delhi,0
f7b96521,M009,2026-07-17 03:53:35,1005.5,C04874,upi,Pune,0
2aa05f47,M003,2026-07-17 03:54:19,1467.06,C04191,upi,Delhi,0
2835791b,M011,2026-07-17 03:54:46,1020.58,C04328,upi,Delhi,0
98eb7aab,M001,2026-07-17 03:54:53,2222.9,C01162,upi,Delhi,0
e2f41329,M002,2026-07-17 03:55:09,2564.46,C04137,upi,Bangalore,0
e947c576,M004,2026-07-17 03:55:10,1605.86,C01001,upi,Chennai,0
e2c21d39,M019,2026-07-17 03:55:31,2252.39,C03877,netbanking,Mumbai,0
680f71b9,M013,2026-07-17 03:56:35,3135.75,C00049,netbanking,Mumbai,0
20d4c2fe,M007,2026-07-17 03:56:45,839.09,C02200,upi,Kolkata,0
600e396a,M004,2026-07-17 03:58:33,1673.36,C00886,card,Chennai,0
70d40115,M017,2026-07-17 03:58:34,1615.3,C02215,card,Chennai,0
79485450,M010,2026-07-17 03:58:55,718.19,C04903,netbanking,Ahmedabad,0
4f807e5f,M016,2026-07-17 03:59:46,1928.0,C01542,card,Hyderabad,0
13422a01,M005,2026-07-17 04:01:21,1420.7,C04696,wallet,Chennai,0
557383bd,M003,2026-07-17 04:01:38,1456.27,C02989,wallet,Delhi,0
1a1b3719,M016,2026-07-17 04:03:00,1945.16,C04608,netbanking,Hyderabad,0
41e38d2d,M002,2026-07-17 04:03:33,2877.77,C04176,upi,Bangalore,0
36c727d4,M006,2026-07-17 04:04:06,2325.66,C04523,wallet,Hyderabad,0
4f5ec8d3,M004,2026-07-17 04:05:25,1617.01,C03557,netbanking,Chennai,0
33e5379b,M011,2026-07-17 04:06:02,987.33,C03691,upi,Delhi,0
411fd081,M014,2026-07-17 04:06:58,1193.81,C01127,upi,Delhi,0
de9a1e28,M017,2026-07-17 04:08:15,1695.6,C04740,card,Chennai,0
b156f7fd,M017,2026-07-17 04:09:02,1885.72,C01944,wallet,Chennai,0
1b2edc1b,M011,2026-07-17 04:10:06,591.44,C04589,card,Delhi,0
05102683,M018,2026-07-17 04:10:19,1925.26,C01653,upi,Jaipur,0
2a32db77,M010,2026-07-17 04:10:28,1115.31,C04496,card,Ahmedabad,0
a386a65f,M019,2026-07-17 04:10:28,2416.96,C03932,netbanking,Mumbai,0
e1c14ed8,M011,2026-07-17 04:12:07,913.78,C04680,card,Delhi,0
39230f61,M012,2026-07-17 04:13:51,775.04,C02399,upi,Pune,0
53713d06,M018,2026-07-17 04:15:22,2446.31,C04152,upi,Jaipur,0
2b538ff2,M013,2026-07-17 04:16:05,2534.09,C02853,wallet,Chennai,0
f4588eb4,M012,2026-07-17 04:17:31,735.66,C04406,upi,Vellore,0
c16e5188,M014,2026-07-17 04:17:58,793.4,C03024,netbanking,Delhi,0
624669f1,M020,2026-07-17 04:18:01,10.0,C01791,card,Kolkata,0
98414b3a,M002,2026-07-17 04:18:47,1990.44,C04517,card,Bangalore,0
2325840c,M017,2026-07-17 04:19:47,1528.41,C02989,card,Chennai,0
b37d8542,M003,2026-07-17 04:20:44,1425.9,C04361,card,Delhi,0
880ea221,M014,2026-07-17 04:21:11,691.15,C04006,card,Delhi,0
10806d01,M007,2026-07-17 04:24:51,1426.48,C03699,upi,Kolkata,0
45352d00,M018,2026-07-17 04:25:57,2214.37,C00258,netbanking,Jaipur,0
50e80fc7,M003,2026-07-17 04:26:22,1457.39,C04019,upi,Delhi,0
a6520f2c,M011,2026-07-17 04:27:13,1070.69,C00522,card,Chennai,0
e0e5d61e,M019,2026-07-17 04:28:48,2605.56,C01769,wallet,Mumbai,0
9485e829,M003,2026-07-17 04:30:33,1441.34,C00123,card,Vellore,0
0fba0e90,M010,2026-07-17 04:31:15,1351.01,C01742,upi,Ahmedabad,0
c3e4baa9,M010,2026-07-17 04:31:29,883.7,C03670,upi,Bangalore,0
61e0e7f0,M020,2026-07-17 04:31:43,10.0,C00546,netbanking,Delhi,0
775768ba,M005,2026-07-17 04:32:00,1485.49,C02944,netbanking,Chennai,0
8e25892b,M009,2026-07-17 04:32:25,1088.11,C02060,wallet,Pune,0
2385402f,M006,2026-07-17 04:32:45,2410.48,C04378,netbanking,Hyderabad,0
cda312f2,M013,2026-07-17 04:32:53,2976.2,C02957,wallet,Chennai,0
4de18457,M016,2026-07-17 04:34:29,1968.9,C01346,upi,Hyderabad,0
ae324e90,M020,2026-07-17 04:35:15,22.11,C00160,netbanking,Kolkata,0
03925bc7,M005,2026-07-17 04:35:17,1073.82,C01815,card,Chennai,0
8c6a84cb,M004,2026-07-17 04:35:45,1718.41,C04958,wallet,Chennai,0
cf7d9c7b,M013,2026-07-17 04:36:09,2670.32,C02467,card,Chennai,0
35ed3565,M009,2026-07-17 04:37:39,1067.06,C04198,wallet,Pune,0
9e869877,M003,2026-07-17 04:37:50,1407.81,C04575,card,Delhi,0
d86e09ff,M019,2026-07-17 04:39:17,2885.73,C01541,wallet,Mumbai,0
4f8cbc1a,M019,2026-07-17 04:40:30,2525.21,C03414,card,Mumbai,0
7261ff0f,M005,2026-07-17 04:41:46,1644.31,C01434,wallet,Chennai,0
8fecc73a,M012,2026-07-17 04:42:16,854.06,C00629,wallet,Pune,0
620856e8,M005,2026-07-17 04:43:25,1408.31,C01096,upi,Chennai,0
93a0ef25,M018,2026-07-17 04:44:07,2146.88,C02028,netbanking,Jaipur,0
99dc983e,M003,2026-07-17 04:47:55,1512.89,C01504,netbanking,Delhi,0
29501763,M019,2026-07-17 04:48:06,2023.64,C01926,upi,Mumbai,0
115caef1,M019,2026-07-17 04:48:52,3336.2,C04845,netbanking,Mumbai,0
e21990a0,M004,2026-07-17 04:48:59,1581.69,C01893,wallet,Chennai,0
023b7d00,M013,2026-07-17 04:49:32,2987.98,C01991,wallet,Chennai,0
23b8f2fc,M013,2026-07-17 04:49:54,2670.25,C02297,card,Chennai,0
f047225a,M005,2026-07-17 04:50:15,1078.78,C00286,wallet,Chennai,0
3b227c74,M013,2026-07-17 04:51:40,2684.03,C03113,upi,Chennai,0
9e9fb1ec,M019,2026-07-17 04:52:48,2471.27,C01114,upi,Mumbai,0
93e2246b,M010,2026-07-17 04:54:28,1277.95,C04172,upi,Ahmedabad,0
422cef4a,M018,2026-07-17 04:56:17,2436.15,C00697,card,Jaipur,0
b3826de4,M014,2026-07-17 04:58:01,1131.94,C03449,card,Jaipur,0
527f527f,M003,2026-07-17 04:59:04,1453.87,C00388,wallet,Delhi,0
9d784274,M001,2026-07-17 05:01:26,2037.21,C01805,netbanking,Delhi,0
1ee4028e,M017,2026-07-17 05:02:32,1427.16,C02557,card,Chennai,0
12a7524a,M011,2026-07-17 05:03:39,831.84,C00065,wallet,Delhi,0
3f66c518,M013,2026-07-17 05:06:17,3704.1,C00926,card,Chennai,0
c533f20e,M013,2026-07-17 05:09:11,3285.23,C04687,netbanking,Chennai,0
ba5ca3b1,M019,2026-07-17 05:10:49,2172.1,C04974,wallet,Mumbai,0
9a20c8a8,M018,2026-07-17 05:11:17,1920.13,C01357,wallet,Jaipur,0
cfcea04f,M009,2026-07-17 05:12:05,1055.2,C03921,wallet,Delhi,0
8f0ff892,M012,2026-07-17 05:14:01,871.04,C04772,card,Pune,0
eddb2705,M019,2026-07-17 05:14:10,2149.6,C01170,upi,Ahmedabad,0
28bb5927,M008,2026-07-17 05:17:50,733.22,C03687,card,Pune,0
1c6f4b08,M001,2026-07-17 05:18:34,2283.9,C03308,netbanking,Delhi,0
82784849,M005,2026-07-17 05:18:39,1492.85,C00139,netbanking,Chennai,0
8dce4b9f,M018,2026-07-17 05:18:50,2675.82,C02776,wallet,Jaipur,0
35a59967,M011,2026-07-17 05:19:02,738.88,C03197,upi,Delhi,0
e0b6c56c,M014,2026-07-17 05:19:09,1025.68,C04263,upi,Delhi,0
5cce3539,M008,2026-07-17 05:19:36,558.38,C02321,card,Pune,0
ddb5e8f4,M010,2026-07-17 05:23:59,484.68,C04386,wallet,Kolkata,0
612aa4ae,M012,2026-07-17 05:25:12,967.19,C03037,card,Pune,0
5502ab9d,M020,2026-07-17 05:25:18,144.31,C02513,card,Kolkata,0
8e8e383a,M011,2026-07-17 05:25:26,1466.57,C03621,netbanking,Delhi,0
24455b0c,M010,2026-07-17 05:27:44,869.2,C02715,card,Ahmedabad,0
bbb43581,M006,2026-07-17 05:27:58,2388.32,C04212,upi,Mumbai,0
40ad6896,M020,2026-07-17 05:28:02,1206.31,C01934,upi,Kolkata,0
a6ad4f4c,M005,2026-07-17 05:28:57,1045.29,C03476,upi,Chennai,0
8ac495b5,M007,2026-07-17 05:30:54,1071.89,C03831,netbanking,Kolkata,0
86885dd1,M010,2026-07-17 05:31:47,386.47,C01731,wallet,Vellore,0
5cd26513,M016,2026-07-17 05:32:36,1845.54,C04185,card,Pune,0
6049b642,M017,2026-07-17 05:37:16,1698.55,C04111,upi,Bangalore,0
f5bdd5f0,M010,2026-07-17 05:37:57,20.96,C01776,upi,Ahmedabad,0
c465db1a,M013,2026-07-17 05:40:21,2611.41,C04442,netbanking,Chennai,0
8bcdb018,M020,2026-07-17 05:41:36,223.06,C04505,upi,Kolkata,0
5728f06e,M003,2026-07-17 05:41:40,1376.83,C02111,wallet,Delhi,0
049ea529,M005,2026-07-17 05:44:30,1438.25,C01798,card,Chennai,0
0f704808,M003,2026-07-17 05:46:06,1302.67,C03173,upi,Delhi,0
1dd9666b,M012,2026-07-17 05:47:23,878.33,C00167,netbanking,Jaipur,0
4ca2a7f4,M019,2026-07-17 05:47:51,2421.4,C03683,upi,Mumbai,0
a2d77ad7,M011,2026-07-17 05:48:19,1151.3,C04547,wallet,Delhi,0
55d078bc,M012,2026-07-17 05:49:57,832.89,C00952,card,Mumbai,0
a35f5fac,M018,2026-07-17 05:55:41,2500.0,C01367,netbanking,Jaipur,0
92e2edd4,M012,2026-07-17 05:57:27,841.84,C04126,card,Pune,0
1bb18b6c,M011,2026-07-17 06:01:39,1358.49,C03058,netbanking,Delhi,0
9a361e68,M012,2026-07-17 06:01:46,928.54,C03145,wallet,Pune,0
13373400,M005,2026-07-17 06:06:19,1309.54,C01543,card,Chennai,0
af5d8a5d,M014,2026-07-17 06:06:25,1146.14,C03708,netbanking,Delhi,0
15ccbb09,M018,2026-07-17 06:06:25,2025.38,C03230,upi,Jaipur,0
3e5029d1,M001,2026-07-17 06:10:14,2479.91,C02505,wallet,Delhi,0
0b382146,M011,2026-07-17 06:10:58,894.63,C02988,netbanking,Delhi,0
3f638512,M017,2026-07-17 06:11:12,1421.62,C02417,upi,Chennai,0
25ced97e,M018,2026-07-17 06:11:16,2648.71,C02530,netbanking,Jaipur,0
8eeb351b,M018,2026-07-17 06:12:47,2351.12,C02223,netbanking,Jaipur,0
77aa8118,M005,2026-07-17 06:15:42,1860.18,C00746,card,Chennai,0
4f348784,M010,2026-07-17 06:16:28,265.52,C01433,upi,Ahmedabad,0
80bdcce1,M019,2026-07-17 06:18:13,1936.42,C01803,wallet,Mumbai,0
259bdd4d,M010,2026-07-17 06:18:34,662.3,C01404,wallet,Ahmedabad,0
87935939,M004,2026-07-17 06:19:14,1598.63,C01937,card,Chennai,0
f5bb3753,M019,2026-07-17 06:19:23,1143.99,C03943,card,Mumbai,0
27650acf,M014,2026-07-17 06:19:31,1134.86,C02224,wallet,Delhi,0
8c80181d,M012,2026-07-17 06:22:07,712.58,C02358,upi,Pune,0
00c2ca9e,M009,2026-07-17 06:22:31,1064.57,C04072,upi,Vellore,0
1bdde2ce,M004,2026-07-17 06:23:10,1685.68,C02035,netbanking,Chennai,0
dee34f59,M011,2026-07-17 06:26:35,1172.55,C00933,upi,Delhi,0
db50af94,M019,2026-07-17 06:28:16,2173.49,C01834,wallet,Mumbai,0
512c60e0,M011,2026-07-17 06:28:32,983.24,C04806,netbanking,Delhi,0
6ee64017,M019,2026-07-17 06:30:10,2947.4,C04771,wallet,Mumbai,0
7a40b319,M008,2026-07-17 06:30:50,331.36,C01670,upi,Pune,0
937cc636,M017,2026-07-17 06:32:51,1397.76,C03577,card,Chennai,0
335e2594,M015,2026-07-17 06:34:01,1454.48,C04229,wallet,Pune,0
e841c765,M011,2026-07-17 06:34:13,1566.46,C02389,upi,Delhi,0
273593ca,M011,2026-07-17 06:35:26,942.51,C04822,upi,Delhi,0
b9dd196a,M014,2026-07-17 06:35:34,1006.78,C00577,wallet,Delhi,0
4ba76477,M010,2026-07-17 06:36:11,715.17,C02489,upi,Ahmedabad,0
e60f25c0,M014,2026-07-17 06:36:39,1065.38,C03694,netbanking,Delhi,0
3c84a536,M013,2026-07-17 06:36:43,2834.41,C04308,card,Chennai,0
3283ce2d,M005,2026-07-17 06:37:29,1630.43,C00457,card,Chennai,0
82a6ed66,M014,2026-07-17 06:37:59,391.19,C03506,upi,Delhi,0
cf36caa2,M017,2026-07-17 06:38:33,1633.28,C01338,card,Chennai,0
22cb2c08,M013,2026-07-17 06:39:01,2966.04,C01019,netbanking,Chennai,0
c075a7ee,M020,2026-07-17 06:39:24,1102.65,C04044,wallet,Kolkata,0
dff23dc8,M003,2026-07-17 06:43:20,1538.28,C02502,wallet,Delhi,0
6156ec44,M016,2026-07-17 06:43:40,1962.31,C01381,card,Hyderabad,0
dd574c62,M013,2026-07-17 06:50:21,2462.72,C03532,netbanking,Chennai,0
2ddba22b,M003,2026-07-17 06:51:56,1451.53,C02858,wallet,Delhi,0
d11c0429,M014,2026-07-17 06:55:11,748.77,C04224,upi,Delhi,0
7ae4d032,M010,2026-07-17 06:55:17,1393.16,C04166,card,Ahmedabad,0
4c56a7ad,M008,2026-07-17 06:55:27,489.51,C03211,card,Pune,0
0f8e4bea,M012,2026-07-17 06:55:34,805.42,C00309,card,Pune,0
a78c4414,M010,2026-07-17 06:58:27,451.79,C00370,upi,Ahmedabad,0
8ff05bc0,M019,2026-07-17 07:01:00,2276.16,C02113,wallet,Mumbai,0
715394b0,M007,2026-07-17 07:02:32,1017.06,C03115,upi,Kolkata,0
a8739b56,M010,2026-07-17 07:06:33,273.29,C04415,upi,Ahmedabad,0
7284d5ce,M010,2026-07-17 07:08:47,386.92,C01486,wallet,Ahmedabad,0
228f122d,M020,2026-07-17 07:10:36,723.22,C02917,wallet,Kolkata,0
437ac7dc,M012,2026-07-17 07:11:18,1001.79,C00091,wallet,Pune,0
05539617,M010,2026-07-17 07:12:08,361.62,C01703,upi,Ahmedabad,0
93769b27,M013,2026-07-17 07:13:24,2285.85,C02723,wallet,Chennai,0
45a3e74c,M012,2026-07-17 07:14:44,792.8,C02999,upi,Pune,0
b76ef75e,M009,2026-07-17 07:16:45,1202.46,C00534,card,Pune,0
11aaaba2,M009,2026-07-17 07:17:02,991.1,C02889,upi,Pune,0
cb7ef72c,M014,2026-07-17 07:17:36,1078.43,C03515,card,Delhi,0
f653c4e3,M020,2026-07-17 07:17:54,462.6,C01228,wallet,Kolkata,0
49ba46d6,M007,2026-07-17 07:20:00,911.46,C01193,netbanking,Hyderabad,0
656b1006,M012,2026-07-17 07:20:52,839.77,C03865,wallet,Pune,0
8c849ef0,M011,2026-07-17 07:20:56,1282.89,C00110,upi,Delhi,0
d242108b,M013,2026-07-17 07:20:57,2982.98,C04878,wallet,Chennai,0
1cc5eff7,M005,2026-07-17 07:21:05,1255.26,C04233,upi,Chennai,0
d56dfd83,M012,2026-07-17 07:24:12,852.13,C00947,netbanking,Pune,0
cdaa2eaf,M020,2026-07-17 07:26:08,854.04,C01221,wallet,Kolkata,0
43800620,M011,2026-07-17 07:26:51,1065.95,C03226,netbanking,Delhi,0
cb11e8b4,M005,2026-07-17 07:27:17,1559.61,C01823,wallet,Chennai,0
56801607,M010,2026-07-17 07:35:57,10.0,C04539,wallet,Kolkata,0
258f4506,M002,2026-07-17 07:36:01,2345.0,C04532,netbanking,Bangalore,0
1b994b5f,M007,2026-07-17 07:39:05,1216.08,C01240,card,Kolkata,0
3321ce54,M013,2026-07-17 07:40:38,2439.16,C03956,card,Chennai,0
61b19c83,M010,2026-07-17 07:41:15,959.76,C04267,upi,Ahmedabad,0
ad6870c3,M004,2026-07-17 07:42:12,1687.41,C03747,wallet,Chennai,0
9cfe009d,M005,2026-07-17 07:50:34,1182.22,C04451,upi,Chennai,0
05f97716,M011,2026-07-17 07:51:16,1054.33,C03583,netbanking,Delhi,0
f17cee73,M011,2026-07-17 07:51:17,1093.76,C01200,upi,Delhi,0
04cabdd3,M015,2026-07-17 07:51:23,1368.5,C03313,upi,Pune,0
999f1924,M007,2026-07-17 07:52:49,964.29,C04838,netbanking,Kolkata,0
c2b35129,M014,2026-07-17 07:53:30,865.47,C01645,card,Kolkata,0
8ceb880b,M019,2026-07-17 07:55:24,1548.88,C03921,upi,Mumbai,0
7fd66fd3,M011,2026-07-17 07:59:34,1138.37,C01599,wallet,Delhi,0
ba4bba89,M003,2026-07-17 08:01:07,1466.02,C04571,card,Delhi,0
e0fc8621,M011,2026-07-17 08:02:29,1403.57,C01117,netbanking,Delhi,0
dd4bf59a,M007,2026-07-17 08:02:46,1236.63,C04491,card,Kolkata,0
e8fb811a,M014,2026-07-17 08:02:57,961.65,C02570,upi,Delhi,0
d55a9ce3,M015,2026-07-17 08:03:25,1443.33,C01084,wallet,Pune,0
96a28f06,M013,2026-07-17 08:03:45,3132.43,C03923,netbanking,Chennai,0
e405bde8,M015,2026-07-17 08:04:14,1354.84,C00556,wallet,Pune,0
4ecfdcf7,M020,2026-07-17 08:06:01,1025.87,C04420,wallet,Kolkata,0
c055d3be,M003,2026-07-17 08:06:52,1508.68,C00018,wallet,Delhi,0
7e7c4f78,M002,2026-07-17 08:07:01,2356.56,C03713,upi,Bangalore,0
36890cfe,M012,2026-07-17 08:08:01,894.51,C03803,netbanking,Pune,0
4915052c,M019,2026-07-17 08:08:11,2636.93,C03593,upi,Mumbai,0
f7911f9d,M020,2026-07-17 08:14:08,113.55,C01330,wallet,Kolkata,0
7b4b45c3,M004,2026-07-17 08:15:14,1624.62,C00677,netbanking,Chennai,0
3b21c510,M010,2026-07-17 08:16:56,888.88,C01450,upi,Ahmedabad,0
0b39240d,M010,2026-07-17 08:17:14,798.43,C01881,upi,Ahmedabad,0
d725265f,M013,2026-07-17 08:18:49,3642.74,C04881,upi,Chennai,0
fa8c8c25,M014,2026-07-17 08:20:35,1620.77,C03549,netbanking,Pune,0
d309b7bb,M001,2026-07-17 08:21:51,2356.58,C03223,netbanking,Delhi,0
810542e1,M007,2026-07-17 08:25:09,1230.65,C04780,netbanking,Kolkata,0
ca03cb99,M019,2026-07-17 08:28:17,2391.12,C01945,upi,Mumbai,0
49c0eb50,M009,2026-07-17 08:28:46,1019.41,C04247,upi,Pune,0
cfc4ef4c,M003,2026-07-17 08:28:59,1349.96,C03828,upi,Chennai,0
0dd0e739,M018,2026-07-17 08:29:24,1515.76,C00611,netbanking,Jaipur,0
8c21259e,M011,2026-07-17 08:29:46,767.1,C01267,netbanking,Delhi,0
c3fa94e5,M014,2026-07-17 08:30:08,727.77,C00201,netbanking,Delhi,0
fca07927,M009,2026-07-17 08:32:28,1072.91,C02838,card,Bangalore,0
9d250137,M009,2026-07-17 08:34:06,1033.23,C02678,wallet,Pune,0
306016fe,M014,2026-07-17 08:35:07,914.71,C03087,card,Delhi,0
51da398f,M005,2026-07-17 08:36:21,1439.98,C01572,card,Chennai,0
516f6d1e,M017,2026-07-17 08:37:24,1551.65,C04645,wallet,Chennai,0
8fe38c9d,M020,2026-07-17 08:40:37,175.33,C04557,upi,Kolkata,0
71e715d0,M004,2026-07-17 08:42:51,1701.12,C01910,upi,Hyderabad,0
0afc13b8,M010,2026-07-17 08:43:48,833.95,C04808,upi,Ahmedabad,0
69244ad6,M020,2026-07-17 08:43:54,1158.41,C00861,netbanking,Kolkata,0
7c8bcae3,M003,2026-07-17 08:45:58,1418.99,C00769,card,Delhi,0
f485f665,M005,2026-07-17 08:46:12,1716.75,C00798,upi,Chennai,0
911672ce,M001,2026-07-17 08:49:14,2134.92,C04515,upi,Delhi,0
b2a22dd7,M007,2026-07-17 08:49:30,1125.85,C04662,netbanking,Kolkata,0
32549dc1,M011,2026-07-17 08:50:08,1263.85,C00966,card,Delhi,0
ecc56adc,M007,2026-07-17 08:50:33,1173.72,C01755,netbanking,Kolkata,0
d118158f,M007,2026-07-17 08:51:29,709.72,C02205,wallet,Kolkata,0
e0200e8c,M007,2026-07-17 08:51:36,1070.88,C04941,wallet,Kolkata,0
b3b117f4,M003,2026-07-17 08:54:37,1347.34,C02481,wallet,Delhi,0
191840c9,M003,2026-07-17 08:55:16,1385.8,C02112,upi,Delhi,0
93418e74,M018,2026-07-17 08:55:57,2127.21,C01692,wallet,Jaipur,0
94b8045f,M012,2026-07-17 08:56:01,806.32,C03896,netbanking,Pune,0
ed8cbb40,M020,2026-07-17 08:57:59,510.23,C04003,wallet,Kolkata,0
2434d7f2,M018,2026-07-17 08:59:25,2815.39,C04056,wallet,Jaipur,0
b5111427,M017,2026-07-17 08:59:34,1952.94,C03273,netbanking,Bangalore,0
b6bf800b,M013,2026-07-17 09:01:33,3257.16,C02983,card,Chennai,0
9d217e4d,M001,2026-07-17 09:03:09,2414.08,C00651,wallet,Delhi,0
3126b99e,M016,2026-07-17 09:03:15,2002.75,C02884,upi,Hyderabad,0
559c55cd,M011,2026-07-17 09:03:53,1223.34,C02213,wallet,Delhi,0
c14c35ca,M005,2026-07-17 09:06:27,1011.97,C01524,card,Chennai,0
b8b0e84a,M012,2026-07-17 09:06:45,815.88,C01390,wallet,Pune,0
215e886d,M004,2026-07-17 09:07:00,1547.02,C04061,netbanking,Chennai,0
1556725e,M018,2026-07-17 09:07:29,2056.14,C02537,card,Jaipur,0
1ac4cc09,M018,2026-07-17 09:07:34,2181.17,C01421,netbanking,Jaipur,0
087b7091,M010,2026-07-17 09:09:01,1023.06,C03353,wallet,Ahmedabad,0
e2aa9002,M011,2026-07-17 09:09:31,2018.09,C01528,netbanking,Mumbai,0
5c8a01dc,M010,2026-07-17 09:10:10,1137.72,C03868,wallet,Ahmedabad,0
80aa7acc,M014,2026-07-17 09:10:35,1269.07,C03819,upi,Delhi,0
043007a4,M017,2026-07-17 09:13:50,1752.02,C02233,card,Chennai,0
732fef12,M013,2026-07-17 09:14:50,3145.37,C04948,wallet,Chennai,0
7966bddf,M002,2026-07-17 09:18:06,1749.03,C00597,card,Bangalore,0
e23a8424,M017,2026-07-17 09:18:07,1586.96,C00401,wallet,Chennai,0
6af60a8e,M011,2026-07-17 09:18:18,1499.83,C03319,upi,Delhi,0
ec46e00f,M005,2026-07-17 09:19:21,1505.69,C00016,upi,Chennai,0
25f3fb0b,M020,2026-07-17 09:20:10,23.67,C03955,upi,Kolkata,0
70f7abcd,M020,2026-07-17 09:22:50,810.04,C02840,netbanking,Hyderabad,0
a7b2a571,M011,2026-07-17 09:26:43,1375.34,C01652,upi,Delhi,0
5c5b2f32,M005,2026-07-17 09:28:11,1681.12,C01629,card,Kolkata,0
874a5536,M007,2026-07-17 09:29:08,1106.77,C03725,card,Kolkata,0
d312f8a2,M008,2026-07-17 09:32:30,677.63,C02558,upi,Pune,0
4b35220d,M012,2026-07-17 09:32:41,855.54,C00042,card,Pune,0
857980ee,M003,2026-07-17 09:38:21,1423.31,C00368,netbanking,Delhi,0
1f02389e,M009,2026-07-17 09:42:02,1139.23,C00899,card,Pune,0
e4750fb5,M009,2026-07-17 09:42:22,1068.88,C02763,upi,Pune,0
f7c0febf,M012,2026-07-17 09:44:42,855.41,C00122,netbanking,Pune,0
713c4b62,M007,2026-07-17 09:44:44,1115.83,C00030,card,Chennai,0
f6a0fd3d,M020,2026-07-17 09:45:47,10.0,C01860,wallet,Kolkata,0
0b07b076,M019,2026-07-17 09:46:03,3134.8,C02199,netbanking,Mumbai,0
88a756d1,M013,2026-07-17 09:46:44,1877.09,C04642,upi,Chennai,0
969d2ec7,M009,2026-07-17 09:46:47,977.89,C02525,card,Hyderabad,0
1ad17e63,M017,2026-07-17 09:47:02,1496.14,C03370,netbanking,Chennai,0
d72fa73f,M005,2026-07-17 09:50:53,1764.59,C02105,upi,Chennai,0
d05421b7,M008,2026-07-17 09:51:33,553.35,C00996,wallet,Pune,0
111eeadc,M018,2026-07-17 09:51:47,2054.64,C01802,netbanking,Jaipur,0
a6cb0c20,M015,2026-07-17 09:52:24,955.38,C03156,card,Pune,0
c2806ab2,M005,2026-07-17 09:54:44,1620.88,C04559,wallet,Chennai,0
4df5f016,M015,2026-07-17 09:56:28,1526.72,C00561,wallet,Pune,0
53f732c8,M006,2026-07-17 09:56:33,2408.82,C00818,upi,Hyderabad,0
8c99ebfc,M010,2026-07-17 09:56:49,779.54,C00360,card,Ahmedabad,0
909de94d,M011,2026-07-17 09:56:54,932.38,C04578,card,Delhi,0
3ca2a4a5,M005,2026-07-17 09:58:28,1422.74,C03313,netbanking,Chennai,0
11468b7e,M006,2026-07-17 09:59:26,2490.27,C04849,netbanking,Hyderabad,0
69127154,M014,2026-07-17 09:59:27,767.61,C04701,netbanking,Delhi,0
d4ea5d50,M013,2026-07-17 10:00:19,3452.57,C00925,card,Chennai,0
f96a17cb,M020,2026-07-17 10:03:27,387.17,C01619,wallet,Kolkata,0
083c313e,M017,2026-07-17 10:03:54,1484.53,C04845,card,Chennai,0
